OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
OTU_3441	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1	Ktedonobacter_1				0	0	Bacteria_Chloroflexi	100.000	100
OTU_18474	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Polyangiaceae_1	uncultured_311				0	0	Bacteria_Myxococcota	98.800	100
OTU_7964	Bacteria_1	Planctomycetota_1	Om190_1							0	0		0	0
OTU_577	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Plta13_1						0	0	Bacteria_Proteobacteria	99.600	100
OTU_1628	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1	Solirubrobacter_1				0	0	Bacteria_Actinobacteriota	98.406	100
OTU_9106	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0		0	0
OTU_4804	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0	Bacteria_Planctomycetota	97.600	100
OTU_12603	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0	0		0	0
OTU_7333	Bacteria_1	Bdellovibrionota_1	Bdellovibrionia_1	Bdellovibrionales_1	Bdellovibrionaceae_1	Bdellovibrio_1				0	0		0	0
OTU_971	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	Camelimonas_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_14302	Bacteria_1	Firmicutes_1	Clostridia_1	Peptostreptococcales-tissierellales_1	Tissierella_1					0	0	Bacteria_Firmicutes	97.600	100
OTU_15927	Bacteria_1	Firmicutes_1	Bacilli_1	Entomoplasmatales_1	Type_iii_1					0	0		0	0
OTU_11618	Bacteria_1	Acidobacteriota_1	Thermoanaerobaculia_1	Thermoanaerobaculales_1	Thermoanaerobaculaceae_1	Subgroup_10_1				0	0		0	0
OTU_10122	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Xanthomonadaceae_1	Arenimonas_1				0	0	Bacteria_Proteobacteria	98.000	100
OTU_271	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	100.000	100
OTU_4854	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1	Neochlamydia_1				0	0		0	0
OTU_13020	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	98.800	100
OTU_15375	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	C0119_1						0	0		0	0
OTU_17417	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pir4_lineage_1				0	0	Bacteria_Planctomycetota	98.008	100
OTU_16477	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0	0		0	0
OTU_8482	Bacteria_1	Chloroflexi_1	Kd4-96_1							0	0	Bacteria_Chloroflexi	97.600	100
OTU_13962	Bacteria_1									0	0		0	0
OTU_14857	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1	Uncultured_59				0	0	Bacteria_Proteobacteria	98.400	100
OTU_3016	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1					0	0	Bacteria_Actinobacteriota	100.000	100
OTU_10007	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Polyangiaceae_1					0	0	Bacteria_Myxococcota	97.600	100
OTU_14270	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Uncultured_181						0	0	Bacteria_Actinobacteriota	98.000	100
OTU_5833	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Cytophagaceae_1	Cytophaga_1				0	0	Bacteria_Bacteroidota	98.000	100
OTU_5207	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Xanthomonadaceae_1	Arenimonas_1				0	0	Bacteria_Proteobacteria	98.800	100
OTU_14141	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1						0	0	Bacteria_Proteobacteria	97.600	100
OTU_18101	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0		0	0
OTU_6633	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Kineosporiales_1	Kineosporiaceae_1					0	0	Bacteria_Actinobacteriota	97.600	100
OTU_25097	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Alcaligenaceae_1					0	0	Bacteria_Proteobacteria	99.200	100
OTU_11130	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	98.800	100
OTU_7550	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1					0	0	Bacteria_Firmicutes	100.000	100
OTU_13025	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	99.200	100
OTU_8194	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Ilumatobacteraceae_1	Cl500-29_marine_group_1				0	0	Bacteria_Actinobacteriota	99.200	100
OTU_13677	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0	0	Bacteria_Patescibacteria	100.000	100
OTU_2502	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1					0	0	Bacteria_Planctomycetota	100.000	100
OTU_12312	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1				0	0	Bacteria_Proteobacteria	98.400	100
OTU_9827	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0		0	0
OTU_18588	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1				0	0	Bacteria_Myxococcota	98.800	100
OTU_3010	Bacteria_1	Myxococcota_1	Polyangia_1	Blfdi19_1						0	0		0	0
OTU_7483	Bacteria_1	Patescibacteria_1	Saccharimonadia_1	Saccharimonadales_1						0	0		0	0
OTU_4103	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Babeliaceae_1					0	0	Bacteria_Dependentiae	98.000	100
OTU_4901	Bacteria_1	Firmicutes_1	Clostridia_1	Clostridiales_1	Caloramatoraceae_1	Fonticella_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_9647	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1						0	0		0	0
OTU_1796	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_1614	Bacteria_1	Armatimonadota_1	Fimbriimonadia_1	Fimbriimonadales_1	Fimbriimonadaceae_1					0	0	Bacteria_Armatimonadota	100.000	100
OTU_4904	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Sandaracinus_1				0	0	Bacteria_Myxococcota	97.600	100
OTU_10694	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Burkholderiaceae_1					0	0		0	0
OTU_7894	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1					0	0	Bacteria_Verrucomicrobiota	98.800	100
OTU_5285	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_7277	Bacteria_1	Armatimonadota_1	Fimbriimonadia_1	Fimbriimonadales_1	Fimbriimonadaceae_1					0	0		0	0
OTU_14979	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	98.000	100
OTU_18366	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Mnd1_1				0	0	Bacteria_Proteobacteria	98.776	98
OTU_11279	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhodospirillales_1	Uncultured_93					0	0		0	0
OTU_24900	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhodomicrobiaceae_1	Rhodomicrobium_1				0	0	Bacteria_Proteobacteria	98.800	100
OTU_3093	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0	0	Bacteria_Chloroflexi	97.200	100
OTU_2508	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0	Bacteria_Planctomycetota	99.600	100
OTU_1841	Bacteria_1	Cyanobacteria_1	Vampirivibrionia_1	Vampirovibrionales_1	Vampirovibrionaceae_1	Vampirovibrio_1				0	0	Bacteria_Cyanobacteria	100.000	100
OTU_6062	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Roseisolibacter_1				0	0	Bacteria_Gemmatimonadota	97.189	99
OTU_4726	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Birii41_1					0	0	Bacteria_Myxococcota	100.000	100
OTU_2860	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	uncultured_48					0	0		0	0
OTU_23439	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Uncultured_83				0	0		0	0
OTU_7691	Bacteria_1	Abditibacteriota_1	Abditibacteria_1	Abditibacteriales_1	Abditibacteriaceae_1	Abditibacterium_1				0	0	Bacteria_Abditibacteriota	100.000	100
OTU_18945	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0		0	0
OTU_8471	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Flavisolibacter_1				0	0	Bacteria_Bacteroidota	98.000	100
OTU_10231	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Fimbriiglobus_1				0	0		0	0
OTU_9144	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	99.600	100
OTU_5173	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Hydrogenophilaceae_1	Thiobacillus_1				0	0	Bacteria_Proteobacteria	99.600	100
OTU_5551	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1	Fcps473_1				0	0	Bacteria_Chloroflexi	98.406	100
OTU_7700	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	R7c24_1	Uncultured_bacterium_2116					0	0	Bacteria_Proteobacteria	97.600	100
OTU_633	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	99.600	100
OTU_2511	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Microscillaceae_1					0	0	Bacteria_Bacteroidota	97.200	100
OTU_4862	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Uncultured_12				0	0	Bacteria_Planctomycetota	97.600	100
OTU_8469	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0	Bacteria_Planctomycetota	98.000	100
OTU_8715	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1	Candidatus_protochlamydia_1				0	0	Bacteria_Verrucomicrobiota	97.600	100
OTU_11128	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1	Uncultured_175				0	0	Bacteria_Verrucomicrobiota	99.600	100
OTU_10027	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Hydrogenophilaceae_1	Tepidiphilus_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_9353	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0	Bacteria_Proteobacteria	98.800	100
OTU_19423	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Aquicella_1				0	0	Bacteria_Proteobacteria	99.184	98
OTU_10928	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Bacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_12452	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Uncultured_104				0	0	Bacteria_Planctomycetota	98.000	100
OTU_20176	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1						0	0		0	0
OTU_4422	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Sm2d12_1					0	0		0	0
OTU_291	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	uncultured_17				0	0	Bacteria_Proteobacteria	100.000	100
OTU_5299	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1					0	0	Bacteria_Chloroflexi	97.600	100
OTU_4810	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Candidatus_ovatusbacter_1				0	0	Bacteria_Proteobacteria	97.200	100
OTU_5124	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Simkaniaceae_1					0	0		0	0
OTU_15393	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1						0	0	Bacteria_Proteobacteria	97.600	100
OTU_4395	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Sandaracinaceae_1	Uncultured_77				0	0	Bacteria_Myxococcota	99.200	100
OTU_6027	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Candidatus_ovatusbacter_1				0	0	Bacteria_Proteobacteria	98.000	100
OTU_3782	Bacteria_1	Latescibacterota_1								0	0	Bacteria_Latescibacterota	100.000	100
OTU_2838	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Ilumatobacteraceae_1	Uncultured_131				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_8303	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Ccm11a_1						0	0	Bacteria_Planctomycetota	100.000	100
OTU_1398	Bacteria_1	Firmicutes_1	Bacilli_1	Bacillales_1	Bacillaceae_1	Bacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_14137	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	99.600	100
OTU_1766	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Isosphaerales_1	Isosphaeraceae_1	Singulisphaera_1				0	0	Bacteria_Planctomycetota	98.800	100
OTU_7392	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1	Ruminococcaceae_1	Faecalibacterium_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_5780	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Methylophilaceae_1					0	0	Bacteria_Proteobacteria	99.602	100
OTU_1329	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Uncultured_273				0	0	Bacteria_Planctomycetota	97.200	100
OTU_4011	Bacteria_1									0	0		0	0
OTU_10160	Bacteria_1	Myxococcota_1	Polyangia_1	Mle1-27_1						0	0		0	0
OTU_8006	Bacteria_1									0	0		0	0
OTU_6023	Bacteria_1	Dependentiae_1	Babeliae_1	Babeliales_1	Vermiphilaceae_1					0	0	Bacteria_Dependentiae	99.600	100
OTU_6134	Bacteria_1	Planctomycetota_1	OM190_1							0	0		0	0
OTU_8187	Bacteria_1	Myxococcota_1								0	0		0	0
OTU_1241	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Chthoniobacter_1				0	0	Bacteria_Verrucomicrobiota	100.000	100
OTU_1216	Bacteria_1	Chloroflexi_1	Tk10_1							0	0	Bacteria_Chloroflexi	99.600	100
OTU_18659	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Demequinaceae_1	Demequina_1				0	0	Bacteria_Actinobacteriota	99.600	100
OTU_23789	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60					0	0	Bacteria_Acidobacteriota	98.000	100
OTU_2448	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1	uncultured_bacterium_461					0	0		0	0
OTU_13976	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Coxiellales_1	Coxiellaceae_1	Coxiella_1				0	0	Bacteria_Proteobacteria	98.000	100
OTU_14437	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiaceae_1					0	0	Bacteria_Proteobacteria	98.800	100
OTU_5976	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Rhodocyclaceae_1					0	0	Bacteria_Proteobacteria	99.200	100
OTU_12556	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Rhodocyclaceae_1	Azospira_1				0	0	Bacteria_Proteobacteria	100.000	100
OTU_2713	Bacteria_1	Myxococcota_1	Myxococcia_1	Myxococcales_1	Anaeromyxobacteraceae_1	Anaeromyxobacter_1				0	0	Bacteria_Myxococcota	99.600	100
OTU_7315	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1					0	0		0	0
OTU_2807	Bacteria_1									0	0		0	0
OTU_21711	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Edaphobaculum_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_7924	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Flavobacteriales_1	Crocinitomicaceae_1	Crocinitomix_1				0	0	Bacteria_Bacteroidota	100.000	100
OTU_15349	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Planctomycetales_1	Rubinisphaeraceae_1	Sh-pl14_1				0	0		0	0
OTU_1206	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0	0		0	0
OTU_21066	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Tistrellales_1	Geminicoccaceae_1	Candidatus_alysiosphaera_1				0	0	Bacteria_Proteobacteria	99.200	100
OTU_5176	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Cyclobacteriaceae_1	Uncultured_42				0	0		0	0
OTU_7325	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Plta13_1						0	0		0	0
OTU_12264	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0	0		0	0
OTU_9410	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Chthoniobacter_1				0	0	Bacteria_Verrucomicrobiota	98.400	100
OTU_9835	Bacteria_1									0	0		0	0
OTU_24613	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1	uncultured_59				0	0	Bacteria_Proteobacteria	100.000	95
OTU_2251	Bacteria_1	Chloroflexi_1	Tk10_1							0	0	Bacteria_Chloroflexi	99.200	100
OTU_6154	Bacteria_1	Firmicutes_1	Clostridia_1	Oscillospirales_1	[eubacterium]_coprostanoligenes_group_1					0	0	Bacteria_Firmicutes	99.600	100
OTU_9392	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0		0	0
OTU_3123	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_6964	Bacteria_1	Chloroflexi_1	Ktedonobacteria_1	Ktedonobacterales_1	Ktedonobacteraceae_1					0	0		0	0
OTU_3949	Bacteria_1	Firmicutes_1	Clostridia_1							0	0	Bacteria_Firmicutes	100.000	100
OTU_2804	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Plta13_1						0	0	Bacteria_Proteobacteria	100.000	100
OTU_3062	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	100.000	100
OTU_7429	Bacteria_1	Bacteroidota_1	Kapabacteria_1	Kapabacteriales_1						0	0	Bacteria_Bacteroidota	97.600	100
OTU_19413	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1							0	0		0	0
OTU_6345	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1				0	0	Bacteria_Acidobacteriota	98.000	100
OTU_12665	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1							0	0		0	0
OTU_19484	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Cellulomonadaceae_1	Cellulomonas_1				0	0	Bacteria_Actinobacteriota	97.200	100
OTU_3635	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Env.ops_17_1					0	0	Bacteria_Bacteroidota	98.800	100
OTU_9412	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0		0	0
OTU_4222	Bacteria_1	Cyanobacteria_1	Vampirivibrionia_1	Vampirovibrionales_1	Vampirovibrionaceae_1	Vampirovibrio_1				0	0	Bacteria_Cyanobacteria	99.600	100
OTU_6217	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0	Bacteria_Proteobacteria	98.400	100
OTU_4096	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0	Bacteria_Proteobacteria	97.600	100
OTU_3968	Bacteria_1	Myxococcota_1	Polyangia_1							0	0		0	0
OTU_1827	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Tra3-20_1					0	0	Bacteria_Proteobacteria	99.200	100
OTU_5413	Bacteria_1									0	0		0	0
OTU_17109	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0	0	Bacteria_Planctomycetota	99.200	100
OTU_26601	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Spirosomaceae_1	Larkinella_1				0	0	Bacteria_Bacteroidota	99.600	100
OTU_6703	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Elsterales_1	Uncultured_143					0	0	Bacteria_Proteobacteria	98.000	100
OTU_16915	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Subgroup_17_1						0	0	Bacteria_Acidobacteriota	98.400	100
OTU_3806	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Diplorickettsiales_1	Diplorickettsiaceae_1	Uncultured_58				0	0		0	0
OTU_1670	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1	Ellin517_1				0	0	Bacteria_Verrucomicrobiota	98.800	100
OTU_5869	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Nakamurellaceae_1	Nakamurella_1				0	0	Bacteria_Actinobacteriota	100.000	100
OTU_6803	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1				0	0	Bacteria_Proteobacteria	98.800	100
OTU_25673	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0	Bacteria_Firmicutes	97.200	100
OTU_11207	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76				0	0	Bacteria_Gemmatimonadota	99.600	100
OTU_23043	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0	Bacteria_Proteobacteria	98.400	100
OTU_7902	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Legionellales_1	Legionellaceae_1	Legionella_1				0	0		0	0
OTU_3562	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1					0	0		0	0
OTU_5107	Bacteria_1	Verrucomicrobiota_1	Chlamydiae_1	Chlamydiales_1	Parachlamydiaceae_1					0	0		0	0
OTU_14578	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1				0	0		0	0
OTU_5546	Bacteria_1									0	0		0	0
OTU_12025	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Vicinamibacteraceae_1	Luteitalea_1				0	0	Bacteria_Acidobacteriota	100.000	100
OTU_7412	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1						0	0		0	0
OTU_1729	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Kallotenuales_1	Akiw781_1					0	0	Bacteria_Chloroflexi	98.800	100
OTU_1199	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0	0	Bacteria_Planctomycetota	100.000	100
OTU_777	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Iamiaceae_1	Iamia_1				0	0	Bacteria_Actinobacteriota	97.590	99
OTU_23381	Bacteria_1	Methylomirabilota_1	Methylomirabilia_1	Rokubacteriales_1						0	0	Bacteria_Methylomirabilota	99.590	98
OTU_5060	Bacteria_1	Myxococcota_1	Polyangia_1	Blfdi19_1						0	0	Bacteria_Myxococcota	97.600	100
OTU_3115	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Bacteroidetes_VC2.1_Bac22_1						0	0	Bacteria_Bacteroidota	97.200	100
OTU_3602	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Chitinophaga_1				0	0		0	0
OTU_8168	Bacteria_1	Bdellovibrionota_1	Oligoflexia_1	0319-6g20_1						0	0	Bacteria_Bdellovibrionota	98.400	100
OTU_1236	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Verrucomicrobiales_1	Verrucomicrobiaceae_1	Roseimicrobium_1				0	0	Bacteria_Verrucomicrobiota	100.000	100
OTU_3195	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Acetobacterales_1	Acetobacteraceae_1	Roseomonas_1				0	0	Bacteria_Proteobacteria	100.000	100
