OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Isolate	Isolate_percent_id	Isolate_query_cover	High_level_taxonomy	HL_hit_percent_id	HL_hit_query_cover
FOTU_1135	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	Phaeosphaeria sp 		0	0	Fungi	99.351	77
FOTU_2434	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0		0	0
FOTU_743	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma			0	0	Fungi	92.821	98
FOTU_1621	Fungi	Basidiomycota	Exobasidiomycetes						0	0		0	0
FOTU_1570	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma			0	0	Fungi	97.500	100
FOTU_1332	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales					0	0	Fungi	99.351	77
FOTU_1407	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Parastagonospora			0	0	Fungi	97.449	98
FOTU_1735	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae				0	0	Fungi	87.097	93
FOTU_1579	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus intraradices		0	0	Fungi	100.000	99
FOTU_1814	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria			0	0	Fungi	94.118	100
FOTU_928	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				0	0	Fungi	100.000	100
FOTU_3045	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	92.000	100
FOTU_7668	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			0	0		0	0
FOTU_163	Fungi	Ascomycota	Sordariomycetes	Sordariales	Incertae_sedis	Ramophialophora	Ramophialophora sp 		0	0	Fungi	99.500	100
FOTU_2220	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Dioszegia			0	0	Fungi	100.000	87
FOTU_2657	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella exigua		0	0	Fungi	100.000	98
FOTU_506	Fungi	Ascomycota	Sordariomycetes	Coniochaetales					0	0	Fungi	97.419	77
FOTU_74	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella elongata	Mortierella_elongata_HG935614	99.476	96	Fungi	99.502	100
FOTU_4586	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_9311	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	97.475	99
FOTU_2069	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Stachylidium	Stachylidium sp 		0	0	Fungi	100.000	82
FOTU_604	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora			0	0	Fungi	96.500	100
FOTU_1008	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium marquandii		0	0	Fungi	99.502	100
FOTU_3807	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0	Fungi	85.784	100
FOTU_2374	Alveolata	Ciliophora	Spirotrichea						0	0		0	0
FOTU_6743	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	96.000	100
FOTU_5925	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	94.231	77
FOTU_2203	Fungi								0	0		0	0
FOTU_3236	Fungi	Ascomycota							0	0		0	0
FOTU_1857	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae			Fungi_sp_KC782940	98.507	100	Fungi	100.000	100
FOTU_1425	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Lecythophora	Lecythophora sp 		0	0	Fungi	100.000	100
FOTU_4144	Fungi								0	0	Fungi	100.000	77
FOTU_1209	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	92.929	99
FOTU_9526	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	91.613	77
FOTU_4556	Fungi								0	0	Fungi	92.949	77
FOTU_493									0	0		0	0
FOTU_4661	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	98.974	97
FOTU_43	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0		0	0
FOTU_7978	Fungi								0	0		0	0
FOTU_3990	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0	Fungi	86.207	71
FOTU_1913	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria	Paraphaeosphaeria michotii		0	0	Fungi	99.000	100
FOTU_1953	Fungi	Basidiomycota	Agaricomycetes						0	0	Fungi	84.653	100
FOTU_2783	Fungi	Ascomycota							0	0		0	0
FOTU_3370	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella pseudozygospora		0	0	Fungi	97.674	86
FOTU_11330	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_2132	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				0	0	Fungi	94.059	100
FOTU_3989	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium			0	0	Fungi	98.000	100
FOTU_959	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria			0	0	Fungi	96.482	99
FOTU_5698									0	0		0	0
FOTU_3778	Fungi								0	0		0	0
FOTU_1290	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	86.070	100
FOTU_8129	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	92.233	100
FOTU_2396	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	90.957	94
FOTU_11661	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	91.489	94
FOTU_4167	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella			0	0		0	0
FOTU_2760	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae				0	0	Fungi	96.939	98
FOTU_2815	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0	Fungi	98.000	100
FOTU_7732	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	96.985	99
FOTU_1493	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	Alfaria ossiformis		0	0	Fungi	100.000	98
FOTU_2191	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae				0	0	Fungi	93.500	100
FOTU_1365	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0		0	0
FOTU_3395	Fungi								0	0	Fungi	96.732	76
FOTU_4991	Cercozoa								0	0	Fungi	91.083	77
FOTU_5255	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis			0	0	Fungi	97.512	100
FOTU_2336	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	95.000	100
FOTU_674	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae				0	0	Fungi	98.010	100
FOTU_559	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia sp 		0	0	Fungi	98.507	100
FOTU_4146	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae				0	0	Fungi	100.000	100
FOTU_1170	Fungi	Rozellomycota	Incertae_sedis						0	0	Fungi	100.000	77
FOTU_4504	Rhizaria	Cercozoa							0	0	Rhizaria	95.025	100
FOTU_2399	Fungi							Phoma_sp.|GLBRC167	99.465	94	Fungi	100.000	100
FOTU_2694	Fungi	Ascomycota	Sordariomycetes	Branch06					0	0	Fungi	92.982	86
FOTU_3815	Fungi								0	0	Fungi	99.351	77
FOTU_3168	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae				0	0		0	0
FOTU_1155	Fungi								0	0		0	0
FOTU_1432	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis	Didymocyrtis cladoniicola		0	0	Fungi	99.000	100
FOTU_622	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.263	95
FOTU_2672	Fungi								0	0	Fungi	96.059	100
FOTU_10690	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Kamienskia	Kamienskia divaricata		0	0	Fungi	93.264	96
FOTU_3860	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	99.351	77
FOTU_2334	Fungi	Ascomycota							0	0		0	0
FOTU_2885	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.288	95
FOTU_4179	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0	Fungi	86.555	60
FOTU_1166	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	91.542	99
FOTU_7908	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	97.000	100
FOTU_1931	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0	Fungi	98.000	100
FOTU_142	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris sivanesaniana	Cochliobolus_miyabeanus|GLBRC239	99.429	88	Fungi	99.000	100
FOTU_1475	Protista	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae				0	0	Protista	98.611	72
FOTU_2551	Fungi								0	0		0	0
FOTU_228									0	0		0	0
FOTU_2956	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Incertae_sedis	Operculomyces	Operculomyces laminatus		0	0	Fungi	99.500	100
FOTU_10384	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	95.455	99
FOTU_1250	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	94.059	100
FOTU_2253									0	0		0	0
FOTU_1200	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Chrysosporium	Chrysosporium pseudomerdarium			0	0	Fungi	98.026	76
FOTU_2124	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	Chaetosphaeronema sp 		0	0	Fungi	98.947	95
FOTU_937	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0	Fungi	94.527	100
FOTU_3762	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae				0	0	Fungi	100.000	82
FOTU_3571	Viridiplantae	Anthophyta	Eudicotyledonae	Fabales	Fabaceae				0	0		0	0
FOTU_3217	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0	Fungi	96.000	100
FOTU_4329	Rhizaria	Cercozoa							0	0	Fungi	91.026	77
FOTU_225	Fungi								0	0		0	0
FOTU_918	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Neosetophoma			0	0	Fungi	97.500	100
FOTU_10468	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp 		0	0	Fungi	95.897	98
FOTU_9971	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae				0	0	Fungi	99.497	99
FOTU_234	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales					0	0		0	0
FOTU_3430	Fungi	Basidiomycota	Agaricomycetes	Agaricales					0	0		0	0
FOTU_1739	Fungi								0	0	Fungi	85.065	77
FOTU_932	Fungi								0	0	Fungi	84.177	77
FOTU_1433									0	0		0	0
FOTU_4193	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0		0	0
FOTU_6659	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales					0	0	Fungi	98.507	100
FOTU_2440	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0	Fungi	95.122	100
FOTU_93	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta		Coniothyrium_carteri|GLBRC26	100.000	80	Fungi	98.000	100
FOTU_3232	Fungi	Ascomycota	Dothideomycetes						0	0		0	0
FOTU_1363	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiella aquatica				0	0	Fungi	100.000	92
FOTU_4616	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema			0	0	Fungi	90.099	100
FOTU_2299	Rhizaria	Cercozoa							0	0	Rhizaria	97.000	100
FOTU_1445	Fungi	Ascomycota	Sordariomycetes	Sordariales					0	0	Fungi	100.000	100
FOTU_2889	Fungi	Basidiomycota	Agaricomycetes	Sebacinales					0	0	Fungi	94.000	99
FOTU_11627	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	86.486	89
FOTU_2325	Fungi								0	0	Fungi	98.710	77
FOTU_1234	Fungi								0	0	Fungi	84.656	94
FOTU_2666	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta exitialis		0	0	Fungi	94.527	100
FOTU_3180	Fungi	Ascomycota							0	0		0	0
FOTU_6453	Fungi								0	0	Fungi	96.753	77
FOTU_980	Fungi	Ascomycota							0	0		0	0
FOTU_1387	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria sp 		0	0	Fungi	95.610	100
FOTU_11580	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	97.475	99
FOTU_2726	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	82.938	99
FOTU_963	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae				0	0	Fungi	98.919	93
FOTU_3523									0	0		0	0
FOTU_233	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	Podospora communis	Uncultured_Lasiosphaeriaceae|GLBRC448	100.000	80	Fungi	99.444	90
FOTU_10517	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Kamienskia	Kamienskia divaricata		0	0	Fungi	93.367	97
FOTU_2264	Fungi	Ascomycota							0	0		0	0
FOTU_1991	Fungi	Ascomycota	Sordariomycetes						0	0		0	0
FOTU_8512	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	95.960	99
FOTU_2697	Fungi	Ascomycota	Leotiomycetes	Helotiales					0	0		0	0
FOTU_508	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella striatispora		0	0	Fungi	100.000	100
FOTU_2998	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	91.623	96
FOTU_2074	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae				0	0	Fungi	98.901	91
FOTU_585	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae				0	0	Fungi	99.296	71
FOTU_3343	Amoebozoa	Cercozoa							0	0	Amoebozoa	96.795	77
FOTU_5106	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Spegazzinia	Spegazzinia tessarthra		0	0	Fungi	97.849	93
FOTU_850	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	Preussia sp 		0	0	Fungi	96.000	100
FOTU_1972	Fungi								0	0	Fungi	85.437	100
FOTU_2688	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae				0	0	Fungi	90.050	100
FOTU_732	Rhizaria	Cercozoa							0	0	Fungi	90.323	77
FOTU_1489	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 		0	0	Fungi	99.351	77
FOTU_208									0	0		0	0
FOTU_1592	Fungi	Rozellomycota							0	0	Fungi	94.231	77
FOTU_1466	Fungi								0	0	Fungi	90.196	76
FOTU_2123	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Occultifur			0	0	Fungi	96.517	100
FOTU_417	Fungi	Rozellomycota	Incertae_sedis						0	0	Fungi	96.500	100
FOTU_1458	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_4303	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Knufia	Knufia tsunedae		0	0	Fungi	96.500	100
FOTU_4468	Fungi								0	0		0	0
FOTU_2892	Fungi								0	0		0	0
FOTU_1492	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae				0	0	Fungi	93.525	70
FOTU_664	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	Clonostachys miodochialis		0	0	Fungi	99.351	77
FOTU_1169									0	0		0	0
FOTU_3478	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	87.368	91
FOTU_3677	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Volutella			0	0	Fungi	100.000	100
FOTU_825	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus			0	0	Fungi	98.995	99
FOTU_2237	Fungi								0	0		0	0
FOTU_1612	Fungi								0	0		0	0
FOTU_4334	Fungi								0	0	Fungi	85.535	77
FOTU_7523	Fungi	Rozellomycota							0	0		0	0
FOTU_3122	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0	Fungi	99.351	77
FOTU_1674	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Sistotrema			0	0	Fungi	87.685	100
FOTU_765	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 		0	0	Fungi	96.739	92
FOTU_10450	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	92.632	95
FOTU_2937	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales					0	0	Fungi	99.355	77
FOTU_2838	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae				0	0	Fungi	91.584	98
FOTU_10775	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	90.104	94
FOTU_11583	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	Claroideoglomus			0	0	Fungi	92.647	100
FOTU_645	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae				0	0	Fungi	98.701	77
FOTU_7705	Fungi								0	0	Fungi	98.995	99
FOTU_2129	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Conocybe			0	0	Fungi	93.785	89
FOTU_8751	Fungi	Ascomycota							0	0	Fungi	95.000	100
FOTU_3161	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Rhinocladiella			0	0	Fungi	94.220	87
FOTU_4791	Fungi	Ascomycota							0	0	Fungi	96.500	100
FOTU_5448	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales					0	0	Fungi	99.387	82
FOTU_3876	Fungi	Ascomycota	Sordariomycetes	Xylariales	Microdochiaceae	Microdochium	Microdochium sp 		0	0	Fungi	100.000	92
FOTU_6130	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces			0	0	Fungi	85.366	100
FOTU_10425	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_1901	Fungi								0	0	Fungi	86.452	76
FOTU_2417	Rhizaria	Cercozoa							0	0	Fungi	90.968	77
FOTU_2687	Fungi	Ascomycota							0	0		0	0
FOTU_2210	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Paecilomyces	Paecilomyces sp 		0	0	Fungi	98.446	97
FOTU_3522	Fungi								0	0		0	0
FOTU_967	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae				0	0	Fungi	100.000	74
FOTU_728	Fungi								0	0		0	0
FOTU_1392	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces sp 		0	0	Fungi	96.500	100
FOTU_2450	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sp 		0	0	Fungi	100.000	77
FOTU_1099	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	87.647	84
FOTU_6526	Fungi	Rozellomycota	Incertae_sedis	Gs05					0	0	Fungi	82.857	100
FOTU_3038	Fungi	Cercozoa							0	0		0	0
FOTU_1629	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium			0	0	Fungi	96.020	100
FOTU_1137									0	0	Rhizaria	92.500	80
FOTU_719	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis		Umbelopsis_dimorpha_JN206387	100.000	86	Fungi	100.000	84
FOTU_6759	Fungi	Rozellomycota							0	0	Fungi	93.103	100
FOTU_10612	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus			0	0	Fungi	97.000	100
FOTU_1847	Fungi								0	0	Fungi	98.701	77
FOTU_915	Fungi								0	0	Fungi	98.052	77
FOTU_5515	Choanoflagellozoa	Choanoflagellata	Incertae_sedis	Choanoflagellida					0	0	Choanoflagellozoa	84.977	100
FOTU_2109	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Incertae_sedis	Arthropsis	Arthropsis hispanica		0	0	Fungi	100.000	79
FOTU_2314									0	0		0	0
FOTU_2933	Fungi	Ascomycota							0	0	Fungi	93.069	100
FOTU_10438	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	96.316	95
FOTU_2507	Rhizaria	Cercozoa							0	0	Fungi	91.720	77
FOTU_4852	Fungi	Ascomycota							0	0		0	0
FOTU_1241	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus			0	0	Fungi	96.569	100
FOTU_2407	Fungi	Ascomycota	Sordariomycetes	Conioscyphales	Conioscyphaceae	Conioscypha	Conioscypha bambusicola		0	0	Fungi	99.462	93
FOTU_6062	Fungi								0	0	Fungi	98.010	100
FOTU_1081	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe			0	0		0	0
FOTU_10637	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	90.674	96
FOTU_2126	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0		0	0
FOTU_3808	Fungi	Ascomycota							0	0	Fungi	81.295	68
FOTU_3289	Fungi	Ascomycota	Dothideomycetes	Pleosporales					0	0		0	0
FOTU_2330	Fungi	Ascomycota							0	0		0	0
FOTU_2110	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Panicum			0	0	Viridiplantae	91.489	94
FOTU_2435	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus			0	0	Fungi	97.512	100
FOTU_2173	Fungi	Glomeromycota	Paraglomeromycetes						0	0	Fungi	88.360	93
FOTU_5105	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus			0	0	Fungi	96.842	95
FOTU_1210	Fungi								0	0		0	0
FOTU_3366									0	0		0	0
FOTU_3025	Fungi								0	0		0	0
FOTU_1165	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.767	95
FOTU_390	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	Pseudeurotium bakeri	Pseudeurotium_hygrophilum|GLBRC20	100.000	80	Fungi	96.500	100
FOTU_222	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium			0	0	Fungi	97.990	99
FOTU_5780	Fungi	Ascomycota							0	0		0	0
FOTU_4788									0	0		0	0
FOTU_8575	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	100.000	99
FOTU_1160	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Massarinaceae	Helminthosporium			0	0	Fungi	97.000	100
FOTU_1604	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae	Paspalum			0	0	Viridiplantae	91.282	97
FOTU_784	Viridiplantae	Anthophyta	Eudicotyledonae						0	0	Fungi	80.556	67
FOTU_209	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella gamsii	Mortierella_gamsii	97.000	100	Fungi	98.500	100
FOTU_1964	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	Clarireedia	Clarireedia bennettii		0	0	Fungi	97.938	97
FOTU_2944	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothioraceae	Dothiora	Dothiora sorbi		0	0	Fungi	97.449	98
FOTU_7245	Fungi								0	0		0	0
FOTU_941	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Neoascochyta	Neoascochyta desmazieri	Neoascochyta_exitialis|GLBRC587	99.438	89	Fungi	96.020	100
FOTU_3538	Fungi	Chytridiomycota							0	0		0	0
FOTU_1954	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Dictyosporiaceae				0	0	Fungi	89.017	86
FOTU_1507	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Periconiaceae	Periconia	Periconia macrospinosa		0	0	Fungi	100.000	100
FOTU_4631	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	Coniochaeta verticillata		0	0	Fungi	84.729	99
FOTU_2499	Fungi	Chytridiomycota							0	0		0	0
FOTU_2749	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae				0	0		0	0
FOTU_9983	Fungi	Ascomycota	Sordariomycetes	Hypocreales					0	0	Fungi	99.000	100
FOTU_3711	Rhizaria	Cercozoa							0	0		0	0
FOTU_132	Fungi								0	0		0	0
FOTU_11719	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	97.297	93
FOTU_320									0	0		0	0
FOTU_1484	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	95.789	95
FOTU_1707	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	88.947	95
FOTU_10392	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae				0	0	Fungi	91.748	99
FOTU_4171	Fungi	Aphelidiomycota	Aphelidiomycetes	Gs16					0	0	Fungi	100.000	100
FOTU_7322									0	0		0	0
FOTU_8765	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Vagicola	Vagicola chlamydospora		0	0	Fungi	98.500	100
FOTU_1520	Fungi	Rozellomycota							0	0	Fungi	100.000	77
FOTU_1842	Rhizaria	Cercozoa							0	0	Rhizaria	100.000	77
FOTU_921	Viridiplantae	Anthophyta	Monocotyledonae	Poales	Poaceae				0	0	Viridiplantae	93.684	95
