OTU_ID,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,Phylum,Class,Taxon
OTU_725,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Brevibacterium
OTU_726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Flavobacteriia,Fluviicola
OTU_727,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chlamydiae,,Simkania
OTU_728,0,1,0,0,2,1,0,0,0,0,0,2,0,1,0,1,2,1,0,0,2,0,0,0,0,1,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_729,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Rugosimonospora
OTU_730,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Gp3
OTU_731,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Ktedonobacter
OTU_732,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,Actinobacteria,Actinobacteria,Actinoallomurus
OTU_733,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,Verrucomicrobia,,Spartobacteria
OTU_734,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_735,2,3,2,2,2,5,4,3,0,6,5,2,1,2,4,13,2,4,12,4,0,5,1,4,1,0,2,Firmicutes,,Gp2
OTU_736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Azospirillum
OTU_737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Gp3
OTU_738,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Thermogemmatispora
OTU_739,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_740,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Armatimonadetes,,Armatimonadetes_gp4
OTU_741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Chlamydiae,,Neochlamydia
OTU_742,0,0,1,2,0,0,0,0,0,0,3,0,1,2,0,0,0,0,2,0,0,1,0,0,2,0,0,Acidobacteria,,Gp1
OTU_743,1,2,4,0,0,0,1,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,2,1,0,1,Acidobacteria,,Gp3
OTU_744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Actinobacteria,Actinobacteria,Aciditerrimonas
OTU_745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Oceanobacillus
OTU_746,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Nitrosospira
OTU_747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Glaciecola
OTU_748,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,Actinobacteria,Aciditerrimonas
OTU_749,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,Verrucomicrobia,,Subdivision3
OTU_750,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Proteobacteria,Deltaproteobacteria,Syntrophorhabdus
OTU_751,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_752,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Kaistia
OTU_753,0,0,0,4,4,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Proteobacteria,Betaproteobacteria,Azoarcus
OTU_754,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Corallococcus
OTU_755,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Proteobacteria,Alphaproteobacteria,Rhodocista
OTU_756,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Pelobacter
OTU_757,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Schlegelella
OTU_758,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,Acidobacteria,,Gp4
OTU_759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Proteobacteria,Gammaproteobacteria,Stenotrophomonas
OTU_761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Bacteroidetes,Sphingobacteria,Solitalea
OTU_762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Actinobacteria,Actinobacteria,Aciditerrimonas
OTU_763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verrucomicrobia,,Subdivision3
OTU_764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,Proteobacteria,Gammaproteobacteria,Kushneria
OTU_766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Gp3
OTU_767,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armatimonadetes,,Armatimonas/Armatimonadetes_gp1
OTU_768,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Actinobacteria,,Amycolatopsis
OTU_769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Chondromyces
OTU_770,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_771,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verrucomicrobia,,Spartobacteria
OTU_772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Actinobacteria,,Streptomyces
OTU_773,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_774,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,3,0,0,3,1,0,Actinobacteria,,Conexibacter
OTU_775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Pseudoxanthomonas
OTU_776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Actinobacteria,Actinobacteria,Aciditerrimonas
OTU_777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Filimonas
OTU_778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,1,0,Proteobacteria,Alphaproteobacteria,Phenylobacterium
OTU_779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,1,0,Verrucomicrobia,,Spartobacteria
OTU_780,2,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,2,2,2,1,2,2,0,0,0,0,2,Proteobacteria,Deltaproteobacteria,Byssovorax
OTU_781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Proteobacteria,Alphaproteobacteria,Skermanella
OTU_782,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Lactobacillus
OTU_783,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,Actinobacteria,,Mycobacterium
OTU_784,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Ktedonobacter
OTU_785,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,2,0,2,0,0,0,0,0,Chlorobia,,Chlorobium
OTU_786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Sporichthya
OTU_787,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,Acidobacteria,,Gp3
OTU_788,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp6
OTU_789,1,0,0,0,2,1,1,0,0,0,0,0,0,0,3,0,0,0,3,2,4,2,0,0,0,2,0,Proteobacteria,Gammaproteobacteria,Thermomonas
OTU_790,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Azospirillum
OTU_791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Magnetospirillum
OTU_792,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Blastococcus
OTU_793,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Gp4
OTU_795,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Dokdonella
OTU_796,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_797,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Ilumatobacter
OTU_798,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_799,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Verrucomicrobia,,Spartobacteria
OTU_800,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,1,0,0,Actinobacteria,,Conexibacter
OTU_801,0,0,0,0,0,3,2,0,0,2,0,1,2,2,3,0,1,2,0,2,0,1,0,0,2,1,0,Actinobacteria,,Nocardioides
OTU_802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Gemmatimonadetes,,Gemmatimonas
OTU_803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Acidobacteria,,Gp10
OTU_804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Proteobacteria,Gammaproteobacteria,Lysobacter
OTU_805,1,0,2,1,0,0,0,0,0,0,2,0,1,1,0,2,0,2,0,0,0,1,0,0,2,1,0,Acidobacteria,,Gp3
OTU_806,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,Verrucomicrobia,,Spartobacteria
OTU_807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Candidatus Parcubacteria,,OD1
OTU_808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Candidatus Parcubacteria,,OD1
OTU_809,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,Proteobacteria,Gammaproteobacteria,Steroidobacter
OTU_810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,,,Gp25
OTU_811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0, Candidatus Saccharibacteria,,TM7
OTU_812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Bacteroidetes,Sphingobacteria,Terrimonas
OTU_813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Proteobacteria,Alphaproteobacteria,Methylobacterium
OTU_814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Actinobacteria,,Conexibacter
OTU_815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,Armatimonadetes,,Armatimonas/Armatimonadetes_gp1
OTU_816,0,1,2,0,0,2,1,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,1,1,0,Actinobacteria,Actinobacteria,Actinomadura
OTU_817,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Proteobacteria,Gammaproteobacteria,Legionella
OTU_818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Chlamydiae,,Simkania
OTU_819,3,0,0,0,0,1,3,6,4,1,5,1,3,0,1,0,3,2,4,1,3,3,2,0,3,0,2,Actinobacteria,,Mycobacterium
OTU_820,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Inhella
OTU_821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Chloroflexi,,Ktedonobacter
OTU_822,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Acidobacteria,,Gp13
OTU_823,0,0,0,0,0,3,2,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,,Spartobacteria
OTU_824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chlamydiae,,Simkania
OTU_825,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Acidithiobacillus
OTU_826,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Acidobacteria,,Gp10
OTU_827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Candidatus Parcubacteria,,OD1
OTU_828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Tumebacillus
OTU_829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_830,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp3
OTU_831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Chlamydiae,,Simkania
OTU_832,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Sediminibacterium
OTU_833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_834,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Niabella
OTU_835,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,Proteobacteria,Deltaproteobacteria,Haliangium
OTU_836,1,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,2,Actinobacteria,,Pilimelia
OTU_837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,Planctomycetes,Planctomycea,Singulisphaera
OTU_838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Bacteroidetes,Sphingobacteria,Terrimonas
OTU_841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Proteobacteria,Gammaproteobacteria,Legionella
OTU_842,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Ferruginibacter
OTU_843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Proteobacteria,Gammaproteobacteria,Suttonella
OTU_844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp15
OTU_845,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Orenia
OTU_846,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Flavisolibacter
OTU_847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Ilumatobacter
OTU_848,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Myxococcus
OTU_849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,Gp10
OTU_850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Actinobacteria,,Nocardioides
OTU_851,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp16
OTU_852,1,2,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,Actinobacteria,,Conexibacter
OTU_853,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Isosphaera
OTU_854,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Planctomycetes,Phycisphaerae,Phycisphaera
OTU_855,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Zavarzinella
OTU_856,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Actinobacteria,,Thermoleophilum
OTU_857,4,3,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,2,0,0,0,0,1,0,Actinobacteria,Actinobacteria,Actinoallomurus
OTU_858,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Gemmatimonadetes,,Gemmatimonas
OTU_859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,3,Acidobacteria,,Gp6
OTU_860,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp3
OTU_861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Planctomycetes,Planctomycetacia,Schlesneria
OTU_862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Acidobacteria,Holophaga,Gp10
OTU_863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Proteobacteria,Alphaproteobacteria,Methylovirgula
OTU_864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Planctomycetes,Planctomycea,Singulisphaera
OTU_865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,Planctomycetes,Planctomycetacia,Gemmata
OTU_866,0,2,2,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,Firmicutes,,Spartobacteria
OTU_867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,Proteobacteria,Alphaproteobacteria,Nisaea
OTU_868,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,Actinobacteria,,Conexibacter
OTU_869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Actinobacteria,,Actinoplanes
OTU_870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Kofleria
OTU_871,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,Actinobacteria,,Nocardia
OTU_872,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Betaproteobacteria,Limnobacter
OTU_873,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,Bacteroidetes,Sphingobacteria,Segetibacter
OTU_874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Acidobacteria,,Gp3
OTU_875,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Mucilaginibacter
OTU_876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, Candidatus Saccharibacteria,,TM7
OTU_877,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armatimonadetes,,Armatimonadetes_gp2
OTU_878,5,2,2,0,0,3,2,2,3,1,2,1,0,1,0,2,1,0,5,5,3,4,1,3,4,1,0,Proteobacteria,Gammaproteobacteria,Methylosoma
OTU_879,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chlamydiae,,Neochlamydia
OTU_880,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Anaeromyxobacter
OTU_881,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Firmicutes,,Clostridium
OTU_882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Gemmatimonadetes,,Gemmatimonas
OTU_883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Actinobacteria,Actinobacteria,Aciditerrimonas
OTU_884,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Anaeromyxobacter
OTU_885,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Ktedonobacter
OTU_886,1,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,Firmicutes,,Gp3
OTU_887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Acidobacteria,,Gp3
OTU_888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Planctomycetes,Planctomycetacia,Planctomyces
OTU_889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Haliangium
OTU_890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Proteobacteria,Deltaproteobacteria,Cystobacter
OTU_891,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteria,,Saccharopolyspora
OTU_892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Bacteroidetes,Sphingobacteria,Terrimonas
OTU_893,0,0,0,2,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Ktedonobacter
OTU_894,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cyanobacteria,,GpI
OTU_895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,Proteobacteria,Betaproteobacteria,Sulfuritalea
OTU_896,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chloroflexi,,Ktedonobacter
