OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_287	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe ericetorum
OTU_288	Fungi	Ascomycota	Leotiomycetes				
OTU_289	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae		
OTU_290	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_291	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Leohumicola	Leohumicola minima
OTU_292	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Pezoloma	Pezoloma ericae
OTU_293	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_294	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_295	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_296	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Ulocladium	Ulocladium chartarum
OTU_297	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema terrestris
OTU_298	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	
OTU_299	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_300	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella amoeboidea
OTU_301	Fungi	Ascomycota	Leotiomycetes	Helotiales	Incertae_sedis	Leohumicola	
OTU_302	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_303	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Incertae_sedis	Massariosphaeria	Massariosphaeria roumeguerei
OTU_304	Fungi	Ascomycota					
OTU_305	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodosporidiobolus	
OTU_306	Fungi	Ascomycota					
OTU_307	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita torrendii
OTU_308	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Trichomeriaceae	Arthrocladium	
OTU_309	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_310	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae		
OTU_311	Fungi	Basidiomycota	Microbotryomycetes				
OTU_312	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Lecanicillium fusisporum
OTU_313	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sp 
OTU_314	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_315	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_316	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_317	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_318	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Planistromellaceae	Ramimonilia	Ramimonilia apicalis
OTU_319	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_320	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_321	Fungi	Ascomycota					
OTU_322	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	Serendipita sp 
OTU_323	Fungi	Rozellomycota	Incertae_sedis				
OTU_324	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_325	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_326	Fungi	Ascomycota	Xylonomycetes	Gs34			
OTU_327	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_328	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae		
OTU_329	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae		
OTU_330	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Trichophaea	
OTU_331	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_332	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_333	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_334	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	
OTU_335	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_336	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_337	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Incertae_sedis	Polyschema	Polyschema sclerotigenum
OTU_338	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe sp 
OTU_339	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae		
OTU_340	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_341	Fungi	Basidiomycota	Agaricomycetes	Tremellodendropsidales			
OTU_342	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	Mycena epipterygia
OTU_343	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita excelsa
OTU_344	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_345	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	Metarhizium marquandii
OTU_346	Fungi	Ascomycota	Pezizomycetes	Pezizales	Tuberaceae	Tuber	Tuber gennadii
OTU_347	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Cladoniaceae	Cladonia	Cladonia ramulosa
OTU_348	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_349	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	
OTU_350	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron maius
OTU_351	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	
OTU_352	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_353	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_354	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_355	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_356	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae		
OTU_357	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Incertae_sedis	Sistotrema	Sistotrema sp 
OTU_358	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_359	Fungi	Ascomycota	Dothideomycetes				
OTU_360	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_361	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
OTU_362	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_363	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_364	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_365	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_366	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_367	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae		
OTU_368	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Crinipellis	Crinipellis scabella
OTU_369	Fungi	Basidiomycota					
OTU_370	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Parmeliaceae	Hypogymnia	
OTU_371	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe subnudipes
OTU_372	Fungi	Ascomycota	Sordariomycetes	Hypocreales			
OTU_373	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae		
OTU_374	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_375	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	Mucor circinelloides
OTU_376	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_377	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metapochonia	Metapochonia bulbillosa
OTU_378	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria falcata
OTU_379	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_380	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_381	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_382	Fungi	Chytridiomycota					
OTU_383	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_384	Fungi	Ascomycota					
OTU_385	Fungi	Basidiomycota	Agaricomycetes	Russulales	Albatrellaceae	Byssoporia	Byssoporia terrestris
OTU_386	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_387	Fungi	Ascomycota	Leotiomycetes				
OTU_388	Fungi	Ascomycota	Leotiomycetes				
OTU_389	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_390	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	Boletus rubriceps
OTU_391	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Cuphophyllus	
OTU_392	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_393	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_394	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	Chaetomium sp 
OTU_395	Fungi	Ascomycota					
OTU_396	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae		
OTU_397	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_398	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta	
OTU_399	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Constantinomyces	Constantinomyces nebulosus
OTU_400	Fungi	Basidiomycota	Tremellomycetes				
OTU_401							
OTU_402	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Incertae_sedis	Homortomyces	
OTU_403	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinellum	Leccinellum corsicum
OTU_404	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_405	Fungi						
OTU_406	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sp 
OTU_407	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	
OTU_408	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora	
OTU_409	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_410	Fungi	Ascomycota	Lecanoromycetes	Trapeliales	Trapeliaceae	Placynthiella	Placynthiella oligotropha
OTU_411	Fungi	Basidiomycota	Tremellomycetes				
OTU_412	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Gyoerffyella	Gyoerffyella sp 
OTU_413	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_414	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_415	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	
OTU_416	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_417	Fungi	Basidiomycota	Microbotryomycetes	Incertae_sedis	Chrysozymaceae	Udeniozyma	Udeniozyma sp 
OTU_418	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_419	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Squamanita	Squamanita odorata
OTU_420	Fungi	Chytridiomycota					
OTU_421	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_422	Fungi	Ascomycota	Sordariomycetes	Xylariales	Incertae_sedis	Anungitea	Anungitea grevilleae
OTU_423	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_424	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	
OTU_425	Fungi	Basidiomycota	Agaricomycetes	Auriculariales			
OTU_426	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Arachnopeziza	Arachnopeziza aurelia
OTU_427	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae		
OTU_428	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Cutaneotrichosporon	Cutaneotrichosporon moniliiforme
OTU_429	Fungi	Basidiomycota	Agaricomycetes	Russulales			
OTU_430	Fungi	Ascomycota	Dothideomycetes	Mytilinidales	Gloniaceae	Cenococcum	Cenococcum geophilum
OTU_431	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_432	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_433	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenaceae	Myriodontium	Myriodontium keratinophilum
OTU_434	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_435	Fungi	Ascomycota	Sordariomycetes				
OTU_436	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_437	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
OTU_438	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_439	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_440	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_441	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Pseudopithomyces	Pseudopithomyces rosae
OTU_442	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala xenobiotica
OTU_443	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_444	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae		
OTU_445	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_446	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_447	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella terrestris
OTU_448	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria falcata
OTU_449	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_450	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_451	Viridiplantae	Chlorophyta	Ulvophyceae	Trentepohliales	Trentepohliaceae	Cephaleuros	Cephaleuros karstenii
OTU_452	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae		
OTU_453	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_454	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	Oidiodendron pilicola
OTU_455	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_456	Fungi	Ascomycota	Sordariomycetes	Xylariales	Apiosporaceae	Arthrinium	
OTU_457	Fungi	Chytridiomycota					
OTU_458	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_459	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_460	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_461	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae		
OTU_462	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
OTU_463	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_464	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_465	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Lichenomphalia	Lichenomphalia velutina
OTU_466	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_467	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Syzygosporaceae	Syzygospora	
OTU_468	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Anthostomella	
OTU_469							
OTU_470	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_471	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis dimorpha
OTU_472	Fungi	Basidiomycota	Agaricomycetes				
OTU_473	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	
OTU_474	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae		
OTU_475	Fungi	Basidiomycota					
OTU_476	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_477	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_478	Fungi	Basidiomycota	Microbotryomycetes				
OTU_479	Fungi	Basidiomycota	Microbotryomycetes				
OTU_480	Fungi	Ascomycota	Dothideomycetes	Capnodiales			
OTU_481	Fungi	Ascomycota	Leotiomycetes				
OTU_482	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leotiaceae	Gorgomyces	Gorgomyces sp 
OTU_483	Fungi	Ascomycota	Leotiomycetes				
OTU_484	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_485	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_486	Fungi	Ascomycota	Dothideomycetes				
OTU_487	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	Clitopilus hobsonii
OTU_488	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_489	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 
OTU_490	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
OTU_491	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia sp 
OTU_492	Fungi	Basidiomycota	Agaricomycetes	Sebacinales			
OTU_493	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_494	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Cladobotryum	
OTU_495	Fungi	Ascomycota	Gs37	Gs37			
OTU_496	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae		
OTU_497	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
OTU_498	Fungi	Ascomycota	Orbiliomycetes				
OTU_499	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Lophiotremataceae		
OTU_500	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	
OTU_501	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius purpurascens
OTU_502	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Petrakia	Petrakia sp 
OTU_503	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae		
OTU_504	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	
OTU_505	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella cystojenkinii
OTU_506	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_507	Fungi	Ascomycota	Leotiomycetes				
OTU_508	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Tolypocladium	
OTU_509	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_510	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_511	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_512	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae		
OTU_513	Fungi	Ascomycota	Sordariomycetes	Xylariales			
OTU_514	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_515	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	Cotylidia	
OTU_516	Fungi	Ascomycota	Dothideomycetes	Venturiales			
OTU_517	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	Alternaria eureka
OTU_518	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae		
OTU_519	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_520	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Devriesia	Devriesia sp 
OTU_521	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora chaetospira
OTU_522	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	Cladophialophora sp 
OTU_523	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae		
OTU_524	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae		
OTU_525	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	Exophiala abietophila
OTU_526	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_527	Fungi	Ascomycota	Sordariomycetes				
OTU_528	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	
OTU_529	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces sp 
OTU_530	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_531	Fungi	Mucoromycota	Incertae_sedis	Incertae_sedis	Incertae_sedis	Bifiguratus	Bifiguratus adelaidae
OTU_532	Fungi	Ascomycota	Leotiomycetes				
OTU_533	Fungi	Basidiomycota	Tremellomycetes	Tremellales			
OTU_534	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella sp 
OTU_535	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_536	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae		
OTU_537	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lycoperdaceae	Lycoperdon	
OTU_538	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_539	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Mollisia	
OTU_540	Fungi	Rozellomycota	Incertae_sedis	Incertae_sedis	Incertae_sedis	Paramicrosporidium	Paramicrosporidium saccamoebae
OTU_541	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_542	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_543	Fungi	Ascomycota					
OTU_544	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_545	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae		
OTU_546	Fungi	Ascomycota	Sordariomycetes	Sordariales			
OTU_547	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	
OTU_548	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	Sagenomella verticillata
OTU_549	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	
OTU_550	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	
OTU_551	Fungi	Mucoromycota					
OTU_552	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis angularis
OTU_553	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	Archaeorhizomyces sp 
OTU_554	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Craterellus	Craterellus calicornucopioides
OTU_555	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_556	Fungi	Basidiomycota	Agaricomycetes				
OTU_557	Fungi	Ascomycota	Leotiomycetes	Helotiales	Myxotrichaceae	Oidiodendron	
OTU_558	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Dermoloma	Dermoloma cuneifolium
OTU_559	Fungi	Basidiomycota	Agaricomycetes				
OTU_560	Fungi	Ascomycota	Dothideomycetes				
OTU_561	Fungi	Ascomycota	Eurotiomycetes	Eurotiales			
OTU_562	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Acremonium	Acremonium lichenicola
OTU_563	Fungi	Basidiomycota	Agaricomycetes	Cantharellales			
OTU_564	Fungi						
OTU_565	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella alpina
OTU_566	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_567	Fungi	Mucoromycota	Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	Umbelopsis angularis
OTU_568	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_569	Viridiplantae	Chlorophyta	Chlamydomonas	Chlamydomonas_callunae			
OTU_570	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_571	Fungi	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	
OTU_572	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae		
OTU_573	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae		
OTU_574	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_575	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_576	Fungi	Ascomycota					
OTU_577	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_578	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae		
OTU_579	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_580	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae		
OTU_581	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_582	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_583	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	Trichoderma hamatum
OTU_584	Fungi	Ascomycota					
OTU_585	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella sarnyensis
OTU_586	Fungi	Mucoromycota					
OTU_587	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	
OTU_588	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae		
OTU_589	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_590	Fungi	Ascomycota	Sordariomycetes				
OTU_591	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Tausonia	Tausonia pullulans
OTU_592	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe whitei
OTU_593	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	Talaromyces albobiverticillius
OTU_594	Fungi	Ascomycota	Leotiomycetes	Helotiales			
