OTU_ID	Rank_1	Rank_2	Rank_3	Rank_4	Rank_5	Rank_6	Rank_7	Rank_8	Isolate	Isolate_percent_id
OTU_200	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	uncultured_60				8_INT_B1	82.400
OTU_201	Bacteria_1	Chloroflexi_1	Tk10_1							0
OTU_202	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1				5_T_B4	81.423
OTU_203	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Actinomarinales_1	Uncultured_26				15_100_B4	87.550
OTU_204	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	80.400
OTU_205	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Gemmatales_1	Gemmataceae_1	Gemmata_1				0
OTU_206	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1	Nocardioides_1			5_200_B2	96.813
OTU_207	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	uncultured_60				2_EST_B3	83.200
OTU_208	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_209	Bacteria_1	Gemmatimonadota_1	S0134_terrestrial_group_1						12_40_B4	77.778
OTU_210	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1	Uncultured_82			6_200_B8	89.960
OTU_211	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	0319-7l14_1					16_40_B2	87.747
OTU_212	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1			4_200_B3	90.800
OTU_213	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48				15_100_B4	81.349
OTU_214	Bacteria_1	Chloroflexi_1							8_40_B7	77.912
OTU_215	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Phaselicystidaceae_1	Phaselicystis_1			15_INT_B3	80.162
OTU_216	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				15_INT_B3	81.148
OTU_217	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	uncultured_36			13_EST_B1	82.857
OTU_218	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Hymenobacteraceae_1	Adhaeribacter_1				0
OTU_219	Bacteria_1	Acidobacteriota_1	Thermoanaerobaculia_1	Thermoanaerobaculales_1	Thermoanaerobaculaceae_1	Subgroup_10_1			12_200_B4	83.200
OTU_220	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Tra3-20_1				2_EST_B8	89.243
OTU_221	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Sphingobacteriales_1	Sphingobacteriaceae_1	Solitalea_1			13_EST_B1	81.048
OTU_222	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1				17_INT_B2	81.600
OTU_223	Bacteria_1	Firmicutes_1	Desulfitobacteriia_1	Desulfitobacteriales_1	Desulfitobacteriaceae_1	Desulfosporosinus_1			4_200_B3	89.600
OTU_224	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Iamiaceae_1	Iamia_1				0
OTU_225	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Cellvibrionales_1	Halieaceae_1	Om60(nor5)_clade_1			8_INT_B1	88.446
OTU_226	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Altererythrobacter_1			14_T_B4	89.243
OTU_227	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Novosphingobium_1			14_T_B4	89.370
OTU_228	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Sphingomonas_1			15_INT_B3	89.328
OTU_229	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pseudonocardiales_1	Pseudonocardiaceae_1	Pseudonocardia_1			6_200_B8	92.369
OTU_230	Bacteria_1	Latescibacterota_1							16_40_B2	80.162
OTU_231	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1	uncultured_bacterium_1875			5_T_B4	82.072
OTU_232	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1	Actinoplanes_1			7_100_B1	91.165
OTU_233	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Azospirillales_1	Azospirillaceae_1	Skermanella_1			12_200_B4	86.056
OTU_234	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Tepidisphaerales_1	Wd2101_soil_group_1					0
OTU_235	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Acidothermaceae_1	Acidothermus_1			16_40_B2	90.000
OTU_236	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212				15_100_B4	85.887
OTU_237	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Nakamurellaceae_1	Nakamurella_1			16_40_B2	94.024
OTU_238	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Paludibaculum_1					15_100_B4	78.261
OTU_239	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Salinisphaerales_1	Solimonadaceae_1	Polycyclovorans_1				0
OTU_240	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Saprospiraceae_1	Uncultured_38				0
OTU_241	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1				7_100_B1	82.869
OTU_242	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Xanthomonadales_1	Xanthomonadaceae_1	Arenimonas_1			7_100_B9	90.837
OTU_243	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1						13_40_B2	85.141
OTU_244	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48	Uncultured_bacterium_38			15_100_B4	83.399
OTU_245	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Steroidobacterales_1	Steroidobacteraceae_1	Uncultured_195			3_INT_B2	89.641
OTU_246	Bacteria_1	Actinobacteriota_1	Rubrobacteria_1	Rubrobacterales_1	Rubrobacteriaceae_1	Rubrobacter_1			16_40_B2	83.267
OTU_247	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1	Catellatospora_1			7_100_B3	91.165
OTU_248	Bacteria_1	Latescibacterota_1	Uncultured_bacterium_90							0
OTU_249	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Micrococcaceae_1	Paenarthrobacter_1			8_20_B5	99.600
OTU_250	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Chthoniobacterales_1	Chthoniobacteraceae_1	Chthoniobacter_1				0
OTU_251	Bacteria_1	Methylomirabilota_1	Methylomirabilia_1	Rokubacteriales_1					12_100_B4	82.258
OTU_252	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Methyloligellaceae_1				14_T_B4	90.400
OTU_253	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	uncultured_48				15_100_B4	82.072
OTU_254	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Azospirillales_1	Azospirillaceae_1	Skermanella_1			12_200_B4	87.352
OTU_255	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1	Virgisporangium_1			6_200_B8	91.165
OTU_256	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76			12_200_B4	78.968
OTU_257	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Tra3-20_1				2_EST_B8	89.641
OTU_258	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Kineosporiales_1	Kineosporiaceae_1	Kineosporia_1			7_100_B1	94.800
OTU_259	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1				14_T_B4	92.430
OTU_260	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Elsterales_1	Uncultured_143				14_T_B4	87.251
OTU_261	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiaceae_1	Allorhizobium-neorhizobium-pararhizobium-rhizobium_1			15_INT_B3	95.200
OTU_262	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						16_40_B2	89.243
OTU_263	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pseudonocardiales_1	Pseudonocardiaceae_1	Pseudonocardia_1			7_100_B3	92.800
OTU_264	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Subgroup_2_1						0
OTU_265	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48				12_100_B4	81.673
OTU_266	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	82.000
OTU_267	Bacteria_1	Acidobacteriota_1	Holophagae_1	Subgroup_7_1					12_200_B4	79.352
OTU_268	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						16_40_B2	87.649
OTU_269	Bacteria_1	Firmicutes_1	Clostridia_1	Peptostreptococcales-tissierellales_1	Peptostreptococcaceae_1	Sporacetigenium_1			14_INT_B1	84.921
OTU_270	Bacteria_1	Armatimonadota_1	Fimbriimonadia_1	Fimbriimonadales_1	Fimbriimonadaceae_1					0
OTU_271	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Ardenticatenales_1	Uncultured_153					0
OTU_272	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0
OTU_273	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Elsterales_1	Uncultured_143				14_T_B4	86.454
OTU_274	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Beijerinckiaceae_1	uncultured_17			12_200_B4	93.227
OTU_275	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Gaiellaceae_1	Gaiella_1			12_100_B4	84.585
OTU_276	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Mnd1_1			2_EST_B8	88.492
OTU_277	Bacteria_1	Nb1-j_1							14_T_B4	83.730
OTU_278	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Rhodocyclaceae_1	Azospira_1			7_100_B7	91.235
OTU_279	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Gemmatimonas_1			12_200_B4	79.842
OTU_280	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Comamonadaceae_1				7_100_B7	94.800
OTU_281	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Corynebacteriales_1	Nocardiaceae_1	Rhodococcus_1			6_200_B8	96.032
OTU_282	Bacteria_1	Nitrospirota_1	Nitrospiria_1	Nitrospirales_1	Nitrospiraceae_1	Nitrospira_1				0
OTU_283	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pir4_lineage_1				0
OTU_284	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Uncultured_196				14_T_B4	90.400
OTU_285	Bacteria_1	Chloroflexi_1	Dehalococcoidia_1	S085_1						0
OTU_286	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			14_T_B4	82.609
OTU_287	Bacteria_1	Methylomirabilota_1	Methylomirabilia_1	Rokubacteriales_1					7_100_B3	80.567
OTU_288	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Pseudomonadales_1	Moraxellaceae_1	Acinetobacter_1			8_INT_B1	86.800
OTU_289	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212				15_100_B4	86.400
OTU_290	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Iamiaceae_1	Iamia_1			15_100_B4	84.800
OTU_291	Bacteria_1	Gemmatimonadota_1	S0134_terrestrial_group_1						12_200_B4	78.947
OTU_292	Bacteria_1	Latescibacterota_1							2_EST_B3	82.143
OTU_293	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	82.470
OTU_294	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	Solirubrobacteraceae_1	Solirubrobacter_1			4_200_B3	79.681
OTU_295	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Subgroup_17_1					15_INT_B3	81.633
OTU_296	Bacteria_1	Chloroflexi_1	Kd4-96_1						4_200_B4	86.000
OTU_297	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Cytophagales_1	Microscillaceae_1	Chryseolinea_1				0
OTU_298	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Dongiales_1	Dongiaceae_1	Dongia_1			12_200_B4	84.190
OTU_299	Bacteria_1	Chloroflexi_1	Dehalococcoidia_1	S085_1					14_T_B4	80.556
OTU_300	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Flavobacteriales_1	Flavobacteriaceae_1	Flavobacterium_1				0
OTU_301	Bacteria_1	Acidobacteriota_1	Subgroup_22_1							0
OTU_302	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						16_40_B2	89.641
OTU_303	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1			4_200_B3	89.200
OTU_304	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1				16_40_B2	85.039
OTU_305	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Microbacteriaceae_1				7_100_B1	100.000
OTU_306	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Akyg1722_1				15_INT_B3	79.498
OTU_307	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Acidothermaceae_1	Acidothermus_1			16_40_B2	92.829
OTU_308	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_309	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						16_40_B2	87.649
OTU_310	Bacteria_1	Myxococcota_1	Polyangia_1	Polyangiales_1	Birii41_1				15_INT_B3	81.855
OTU_311	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Actinomarinales_1	Uncultured_26				15_100_B4	86.345
OTU_312	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micrococcales_1	Promicromonosporaceae_1	Cellulosimicrobium_1			15_INT_B1	95.600
OTU_313	Bacteria_1	Chloroflexi_1	Anaerolineae_1	SBR1031_1						0
OTU_314	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Jg30-kf-cm45_1					0
OTU_315	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Xanthobacteraceae_1	Rhodoplanes_1			15_INT_B3	92.460
OTU_316	Bacteria_1	Firmicutes_1	Clostridia_1	Peptostreptococcales-tissierellales_1	Peptostreptococcaceae_1	Romboutsia_1			8_EST_B3	80.709
OTU_317	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			12_40_B4	84.861
OTU_318	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Caldilineales_1	Caldilineaceae_1	Uncultured_185			8_INT_B1	81.890
OTU_319	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212				15_100_B4	84.146
OTU_320	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhodomicrobiaceae_1	Rhodomicrobium_1			14_T_B4	92.400
OTU_321	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156				0
OTU_322	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Subgroup_17_1					8_40_B7	80.816
OTU_323	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1				15_100_B4	83.922
OTU_324	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Acidobacteriales_1	Uncultured_7					0
OTU_325	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76			12_200_B4	79.762
OTU_326	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Hyphomicrobiaceae_1	Pedomicrobium_1			14_T_B4	92.430
OTU_327	Bacteria_1	Chloroflexi_1								0
OTU_328	Bacteria_1	Actinobacteriota_1	Rubrobacteria_1	Rubrobacterales_1	Rubrobacteriaceae_1	Rubrobacter_1			13_40_B2	83.600
OTU_329	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Hyphomonadaceae_1	Swb02_1			14_T_B4	86.800
OTU_330	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1				15_INT_B1	81.600
OTU_331	Bacteria_1	Myxococcota_1	Polyangia_1	Haliangiales_1	Haliangiaceae_1	Haliangium_1			14_T_B4	84.462
OTU_332	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1	Nocardioides_1			5_200_B2	96.400
OTU_333	Bacteria_1	Chloroflexi_1	Tk10_1						8_40_B7	80.645
OTU_334	Bacteria_1	Chloroflexi_1								0
OTU_335	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Cohnella_1			17_INT_B2	90.909
OTU_336	Bacteria_1	Acidobacteriota_1	Subgroup_11_1						16_40_B2	82.800
OTU_337	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	uncultured_36			13_EST_B1	82.400
OTU_338	Bacteria_1	Chloroflexi_1	TK10_1	Uncultured_bacterium_1965					8_40_B7	79.032
OTU_339	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Vicinamibacteraceae_1				2_EST_B3	84.127
OTU_340	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1						3_INT_B2	90.400
OTU_341	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Hyphomicrobiaceae_1	Pedomicrobium_1			8_40_B7	90.438
OTU_342	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_343	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1					5_T_B4	94.400
OTU_344	Bacteria_1	Planctomycetota_1	Om190_1						16_40_B2	81.148
OTU_345	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Anaerolineales_1	Anaerolineaceae_1	Uncultured_78				0
OTU_346	Bacteria_1	Planctomycetota_1	Om190_1						16_40_B2	80.738
OTU_347	Bacteria_1	Acidobacteriota_1	Subgroup_25_1							0
OTU_348	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Propionibacteriales_1	Nocardioidaceae_1				5_200_B2	98.000
OTU_349	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pir4_lineage_1				0
OTU_350	Bacteria_1	Actinobacteriota_1	Mb-a2-108_1						15_100_B4	88.845
OTU_351	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					13_40_B2	84.739
OTU_352	Bacteria_1	Chloroflexi_1	Kd4-96_1						17_INT_B2	82.677
OTU_353	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					15_100_B4	82.258
OTU_354	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1	67-14_1				5_T_B4	84.127
OTU_355	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Caulobacterales_1	Caulobacteraceae_1	Caulobacter_1			12_200_B4	90.400
OTU_356	Bacteria_1	Myxococcota_1	Bacteriap25_1						8_EST_B3	81.928
OTU_357	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					15_100_B4	88.400
OTU_358	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Hyphomicrobiaceae_1	Pedomicrobium_1			15_INT_B3	91.600
OTU_359	Bacteria_1	Nb1-j_1							15_INT_B3	82.677
OTU_360	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Labraceae_1	Labrys_1			12_200_B4	90.837
OTU_361	Bacteria_1	Latescibacterota_1							12_200_B4	79.839
OTU_362	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pseudonocardiales_1	Pseudonocardiaceae_1	Actinophytocola_1			12_100_B4	93.625
OTU_363	Bacteria_1	Gemmatimonadota_1	S0134_terrestrial_group_1						12_200_B4	81.600
OTU_364	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Chitinophagales_1	Chitinophagaceae_1	Ferruginibacter_1			13_EST_B1	86.531
OTU_365	Bacteria_1	Latescibacterota_1							2_EST_B3	82.540
OTU_366	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Pseudonocardiales_1	Pseudonocardiaceae_1	Kibdelosporangium_1			12_100_B4	92.000
OTU_367	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Sbr1031_1	A4b_1					0
OTU_368	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Sphingomonadales_1	Sphingomonadaceae_1	Novosphingobium_1			14_T_B4	88.976
OTU_369	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156			8_INT_B1	75.000
OTU_370	Bacteria_1	Chloroflexi_1	Dehalococcoidia_1	S085_1						0
OTU_371	Bacteria_1	Nitrospirota_1	Nitrospiria_1	Nitrospirales_1	Nitrospiraceae_1	Nitrospira_1				0
OTU_372	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Uncultured_101					14_T_B4	92.000
OTU_373	Bacteria_1	Bacteroidota_1	Bacteroidia_1	Flavobacteriales_1	Flavobacteriaceae_1	Flavobacterium_1			13_EST_B1	83.730
OTU_374	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rickettsiales_1	Mitochondria_1					0
OTU_375	Bacteria_1	Planctomycetota_1	Planctomycetes_1	Pirellulales_1	Pirellulaceae_1	Pirellula_1				0
OTU_376	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Nitrosomonadaceae_1	Ellin6067_1			7_100_B7	85.771
OTU_377	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	Uncultured_48				12_100_B4	83.794
OTU_378	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Chloroflexales_1	Roseiflexaceae_1	Uncultured_156			2_EST_B3	75.207
OTU_379	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Ardenticatenales_1	Uncultured_153					0
OTU_380	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Epr3968-o8a-bc78_1					3_INT_B2	87.251
OTU_381	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Solirubrobacterales_1					15_100_B4	83.465
OTU_382	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	84.653
OTU_383	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Cellvibrionales_1	Spongiibacteraceae_1	Bd1-7_clade_1			2_EST_B3	89.328
OTU_384	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					14_T_B1	83.200
OTU_385	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	Rhizobiales_incertae_sedis_1	Nordella_1			15_INT_B3	90.800
OTU_386	Bacteria_1	Gemmatimonadota_1	Gemmatimonadetes_1	Gemmatimonadales_1	Gemmatimonadaceae_1	Uncultured_76			12_200_B4	76.531
OTU_387	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Imcc26256_1					5_T_B4	82.661
OTU_388	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	83.267
OTU_389	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Steroidobacterales_1	Steroidobacteraceae_1	Steroidobacter_1			3_INT_B2	88.000
OTU_390	Bacteria_1	Acidobacteriota_1	Acidobacteriae_1	Bryobacterales_1	Bryobacteraceae_1	Bryobacter_1			5_200_B6	81.349
OTU_391	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Burkholderiales_1	Tra3-20_1				8_INT_B1	89.200
OTU_392	Bacteria_1	Acidobacteriota_1	Subgroup_5_1						15_100_B4	82.937
OTU_393	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Ilumatobacteraceae_1	Uncultured_131			15_100_B4	84.677
OTU_394	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	80.876
OTU_395	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1	Uncultured_175				0
OTU_396	Bacteria_1	Proteobacteria_1	Alphaproteobacteria_1	Rhizobiales_1	A0839_1				15_INT_B3	86.508
OTU_397	Bacteria_1	Planctomycetota_1	Phycisphaerae_1	Phycisphaerales_1	Phycisphaeraceae_1	Akyg587_1			8_EST_B3	74.370
OTU_398	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Micromonosporales_1	Micromonosporaceae_1	Hamadaea_1			16_40_B2	89.641
OTU_399	Bacteria_1	Actinobacteriota_1	Actinobacteria_1	Frankiales_1	Frankiaceae_1	Jatrophihabitans_1			16_40_B2	92.800
OTU_400	Bacteria_1	Actinobacteriota_1	Acidimicrobiia_1	Microtrichales_1	Uncultured_212				15_100_B4	86.640
OTU_401	Bacteria_1	Verrucomicrobiota_1	Verrucomicrobiae_1	Pedosphaerales_1	Pedosphaeraceae_1					0
OTU_402	Bacteria_1	Chloroflexi_1	Chloroflexia_1	Thermomicrobiales_1	Akyg1722_1				12_40_B9	78.088
OTU_403	Bacteria_1	Chloroflexi_1	Anaerolineae_1	Rbg-13-54-9_1						0
OTU_404	Bacteria_1	Firmicutes_1	Bacilli_1	Paenibacillales_1	Paenibacillaceae_1	Paenibacillus_1			4_200_B3	95.200
OTU_405	Bacteria_1	Proteobacteria_1	Gammaproteobacteria_1	Gammaproteobacteria_incertae_sedis_1	Unknown_family_1	Acidibacter_1			7_100_B7	85.425
OTU_406	Bacteria_1	Firmicutes_1	Clostridia_1	Gracilibacteraceae_1	Lutispora_1				4_20_B6	90.040
OTU_407	Bacteria_1	Acidobacteriota_1	Vicinamibacteria_1	Vicinamibacterales_1	Uncultured_60				8_INT_B1	80.478
OTU_408	Bacteria_1	Actinobacteriota_1	Thermoleophilia_1	Gaiellales_1	uncultured_48				12_100_B4	83.858
OTU_409	Bacteria_1	Acidobacteriota_1	Blastocatellia_1	11-24_1						0
